Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
592,774.060,0,9,5,822.018,820.674,824.592,826.092,837.092,925.170,0,0,0,,,,47.958,46.614,151.110,
593,775.420,0,3,5,822.018,820.674,824.592,826.092,837.092,861.106,0,0,0,,,,46.598,45.254,85.686,
594,775.660,0,6,5,822.018,820.674,824.592,826.092,837.092,886.720,0,0,0,,,,46.358,45.014,111.060,
595,776.400,0,1,5,822.018,820.674,824.592,826.092,837.092,846.475,0,0,0,,,,45.618,44.274,70.075,
596,776.620,1,5,3,776.620,776.620,775.733,777.233,783.833,831.665,0,1,0,,0.000,0.000,0.000,0.000,55.045,
597,777.700,0,7,5,822.018,820.674,824.592,826.092,837.092,898.703,0,0,0,,,,44.318,42.974,121.003,
598,779.330,0,5,5,822.018,820.674,824.592,826.092,837.092,1016.437,0,0,0,,,,42.688,41.344,237.107,
599,779.380,0,7,2,810.997,808.742,813.571,815.071,825.071,887.682,0,1,0,,31.617,29.362,31.617,29.362,108.302,
600,782.540,0,9,2,810.997,808.742,813.571,815.071,825.071,912.648,0,0,0,,,,28.457,26.202,130.108,
601,783.610,6,0,0,944.500,944.000,947.094,948.594,955.194,993.107,1,1,0,,160.890,160.390,160.890,160.390,209.497,C 
602,784.420,7,0,0,928.537,927.193,931.111,932.611,939.211,993.107,1,1,0,,144.117,142.773,144.117,142.773,208.687,C HC 
603,785.360,0,8,2,810.997,808.742,813.571,815.071,825.071,900.165,0,0,0,,,,25.637,23.382,114.805,
604,786.370,0,3,2,810.997,808.742,813.571,815.071,825.071,848.085,0,0,0,,,,24.627,22.372,61.715,
605,786.460,0,5,2,810.997,808.742,813.571,815.071,825.071,862.716,0,0,0,,,,24.537,22.282,76.256,
606,791.100,0,8,2,810.997,808.742,813.571,815.071,825.071,900.165,0,0,0,,,,19.897,17.642,109.065,
607,791.960,0,6,2,810.997,808.742,813.571,815.071,825.071,875.199,0,0,0,,,,19.037,16.782,83.239,
608,792.730,0,7,2,810.997,808.742,813.571,815.071,825.071,887.682,0,0,0,,,,18.267,16.012,94.952,
609,792.900,0,6,2,810.997,808.742,813.571,815.071,825.071,875.199,0,0,0,,,,18.097,15.842,82.299,
610,793.660,0,9,2,810.997,808.742,813.571,815.071,825.071,912.648,0,0,0,,,,17.337,15.082,118.988,
611,795.500,0,3,2,810.997,808.742,813.571,815.071,825.071,848.085,0,0,0,,,,15.497,13.242,52.585,
612,797.320,0,9,2,810.997,808.742,813.571,815.071,825.071,912.648,0,0,0,,,,13.677,11.422,115.328,
613,797.360,9,7,0,910.886,910.386,913.480,914.980,921.580,932.611,1,1,0,,113.526,113.026,113.526,113.026,135.251,C D CD 
614,798.490,0,5,2,810.997,808.742,813.571,815.071,825.071,862.716,0,0,0,,,,12.507,10.252,64.226,
615,799.830,0,9,2,810.997,808.742,813.571,815.071,825.071,912.648,0,0,0,,,,11.167,8.912,112.818,
616,800.940,0,1,2,810.997,808.742,813.571,815.071,825.071,834.454,0,0,0,,,,10.057,7.802,33.514,
617,801.820,0,3,2,810.997,808.742,813.571,815.071,825.071,848.085,0,0,0,,,,9.177,6.922,46.265,
618,802.650,0,8,3,892.141,889.885,894.714,896.214,906.214,1001.979,0,1,0,,89.491,87.235,89.491,87.235,199.329,
619,803.560,0,5,3,892.141,889.885,894.714,896.214,906.214,964.530,0,0,0,,,,88.581,86.325,160.970,
620,803.710,0,7,3,892.141,889.885,894.714,896.214,906.214,988.996,0,0,0,,,,88.431,86.175,185.286,
621,803.750,0,7,3,892.141,889.885,894.714,896.214,906.214,988.996,0,0,0,,,,88.391,86.135,185.246,
622,804.410,0,2,3,892.141,889.885,894.714,896.214,906.214,927.581,0,0,0,,,,87.731,85.475,123.171,
623,805.610,0,1,3,892.141,889.885,894.714,896.214,906.214,915.598,0,0,0,,,,86.531,84.275,109.988,
624,807.600,5,8,3,827.571,827.071,830.165,831.665,838.265,861.279,1,1,0,,19.971,19.471,19.971,19.471,53.679,C D CD 
625,808.430,0,4,3,892.141,889.885,894.714,896.214,906.214,952.547,0,0,0,,,,83.711,81.455,144.117,
626,809.340,0,7,3,892.141,889.885,894.714,896.214,906.214,988.996,0,0,0,,,,82.801,80.545,179.656,
627,809.570,0,8,3,892.141,889.885,894.714,896.214,906.214,1001.979,0,0,0,,,,82.571,80.315,192.409,
628,813.010,0,3,3,892.141,889.885,894.714,896.214,906.214,940.564,0,0,0,,,,79.131,76.875,127.554,
629,819.900,0,9,3,892.141,889.885,894.714,896.214,906.214,1014.963,0,0,0,,,,72.241,69.985,195.063,
630,820.070,0,2,3,892.141,889.885,894.714,896.214,906.214,927.581,0,0,0,,,,72.071,69.815,107.511,
631,820.660,0,2,3,892.141,889.885,894.714,896.214,906.214,927.581,0,0,0,,,,71.481,69.225,106.921,
632,821.020,0,5,3,892.141,889.885,894.714,896.214,906.214,964.530,0,0,0,,,,71.121,68.865,143.510,
633,822.290,0,6,3,892.141,889.885,894.714,896.214,906.214,977.013,0,0,0,,,,69.851,67.595,154.723,
634,822.510,0,8,3,892.141,889.885,894.714,896.214,906.214,1001.979,0,0,0,,,,69.631,67.375,179.469,
635,824.250,0,9,1,879.383,877.128,881.957,883.457,893.457,990.370,0,1,0,,55.133,52.878,55.133,52.878,166.120,
636,825.120,7,0,0,928.537,927.193,931.111,932.611,939.211,993.107,0,0,0,,,,103.417,102.073,167.987,C HC 
637,825.610,0,2,1,879.383,877.128,881.957,883.457,893.457,915.323,0,0,0,,,,53.773,51.518,89.713,
638,827.170,0,3,5,942.548,940.293,945.122,946.622,956.122,989.971,0,0,1,837.092,,,115.378,113.123,162.801,
639,831.860,0,4,5,942.548,940.293,945.122,946.622,956.122,1002.954,0,0,0,,,,110.688,108.433,171.094,
640,832.000,0,5,5,942.548,940.293,945.122,946.622,956.122,1016.437,0,0,0,,,,110.548,108.293,184.437,
641,833.890,0,1,5,942.548,940.293,945.122,946.622,956.122,965.505,0,0,0,,,,108.658,106.403,131.615,
642,834.200,0,4,5,942.548,940.293,945.122,946.622,956.122,1002.954,0,0,0,,,,108.348,106.093,168.754,
643,835.920,0,9,1,879.383,877.128,881.957,883.457,893.457,990.370,0,0,0,,,,43.463,41.208,154.450,
644,840.600,0,1,1,879.383,877.128,881.957,883.457,893.457,902.840,0,0,0,,,,38.783,36.528,62.240,
645,841.500,0,9,1,879.383,877.128,881.957,883.457,893.457,990.370,0,0,0,,,,37.883,35.628,148.870,
646,843.350,0,9,1,879.383,877.128,881.957,883.457,893.457,990.370,0,0,0,,,,36.033,33.778,147.020,
647,844.350,1,0,1,1035.145,1033.167,1037.719,1039.219,1043.819,1053.202,1,1,0,,190.795,188.817,190.795,188.817,208.852,C D HC CD 
648,845.070,0,8,1,879.383,877.128,881.957,883.457,893.457,977.887,0,0,0,,,,34.313,32.058,132.817,
649,845.950,0,8,1,879.383,877.128,881.957,883.457,893.457,977.887,0,0,0,,,,33.433,31.178,131.937,
650,847.980,0,3,1,879.383,877.128,881.957,883.457,893.457,927.307,0,0,0,,,,31.403,29.148,79.327,
651,850.440,0,3,1,879.383,877.128,881.957,883.457,893.457,927.307,0,0,0,,,,28.943,26.688,76.867,
652,852.310,9,0,0,910.886,910.386,913.480,914.980,921.580,993.107,0,0,0,,,,58.576,58.076,140.797,C D CD 
653,854.520,0,9,1,879.383,877.128,881.957,883.457,893.457,990.370,0,0,0,,,,24.863,22.608,135.850,
654,855.290,0,6,1,879.383,877.128,881.957,883.457,893.457,953.421,0,0,0,,,,24.093,21.838,98.131,
655,855.300,0,5,1,879.383,877.128,881.957,883.457,893.457,941.438,0,0,0,,,,24.083,21.828,86.138,
656,859.260,0,1,1,879.383,877.128,881.957,883.457,893.457,902.840,0,0,0,,,,20.123,17.868,43.580,
657,859.290,0,6,1,879.383,877.128,881.957,883.457,893.457,953.421,0,0,0,,,,20.093,17.838,94.131,
658,859.580,0,7,1,879.383,877.128,881.957,883.457,893.457,965.904,0,0,0,,,,19.803,17.548,106.324,
659,859.650,0,2,2,931.027,928.771,933.600,935.100,945.100,966.967,0,1,0,,71.377,69.121,71.377,69.121,107.317,
660,862.270,0,2,2,931.027,928.771,933.600,935.100,945.100,966.967,0,0,0,,,,68.757,66.501,104.697,
661,862.380,0,8,2,931.027,928.771,933.600,935.100,945.100,1020.814,0,0,0,,,,68.647,66.391,158.434,
662,862.590,0,6,2,931.027,928.771,933.600,935.100,945.100,995.348,0,0,0,,,,68.437,66.181,132.758,
663,864.470,0,7,2,931.027,928.771,933.600,935.100,945.100,1008.331,0,0,0,,,,66.557,64.301,143.861,
664,865.200,0,1,2,931.027,928.771,933.600,935.100,945.100,954.483,0,0,0,,,,65.827,63.571,89.283,
665,868.020,0,8,2,931.027,928.771,933.600,935.100,945.100,1020.814,0,0,0,,,,63.007,60.751,152.794,
666,868.310,0,6,2,931.027,928.771,933.600,935.100,945.100,995.348,0,0,0,,,,62.717,60.461,127.038,
667,868.320,6,1,0,944.500,944.000,947.094,948.594,955.194,981.123,0,0,0,,,,76.180,75.680,112.803,C 
668,870.760,0,1,2,931.027,928.771,933.600,935.100,945.100,954.483,0,0,0,,,,60.267,58.011,83.723,
669,871.190,0,9,2,931.027,928.771,933.600,935.100,945.100,1033.297,0,0,0,,,,59.837,57.581,162.107,
670,871.410,0,6,2,931.027,928.771,933.600,935.100,945.100,995.348,0,0,0,,,,59.617,57.361,123.938,
671,872.110,0,2,2,931.027,928.771,933.600,935.100,945.100,966.967,0,0,0,,,,58.917,56.661,94.857,
