Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
311,619.210,3,9,3,660.367,659.867,662.962,664.462,671.062,732.525,0,0,0,,,,41.157,40.657,113.315,C 
312,623.330,7,0,5,639.934,638.589,642.508,644.008,648.608,706.503,1,1,0,,16.604,15.259,16.604,15.259,83.173,
313,625.240,3,0,1,634.744,632.766,637.318,638.818,643.418,668.432,1,1,0,,9.504,7.526,9.504,7.526,43.192,
314,625.520,0,8,0,625.520,625.520,625.520,627.020,631.620,648.972,1,1,0,,0.000,0.000,0.000,0.000,23.452,
315,628.510,9,0,5,628.510,628.510,624.877,626.377,632.977,706.503,1,1,0,,0.000,0.000,0.000,0.000,77.993,
316,628.700,3,6,3,660.367,659.867,662.962,664.462,671.062,705.411,0,0,0,,,,31.667,31.167,76.711,C 
317,631.830,2,3,3,644.384,643.884,646.979,648.479,655.079,664.462,1,1,0,,12.554,12.054,12.554,12.054,32.632,
318,632.070,4,3,2,632.070,632.070,632.070,633.570,638.170,647.553,1,1,0,,0.000,0.000,0.000,0.000,15.483,
319,633.980,3,0,1,634.744,633.980,637.318,638.818,643.418,668.432,0,0,0,,,,0.764,0.000,34.452,
320,638.880,0,3,1,664.358,663.014,666.932,668.432,676.032,711.382,1,1,0,,25.478,24.134,25.478,24.134,72.502,
321,640.440,0,7,1,664.358,663.014,666.932,668.432,676.032,771.314,0,0,0,,,,23.918,22.574,130.874,
322,641.620,2,0,1,648.707,648.207,651.301,652.801,657.401,668.432,1,1,0,,7.087,6.587,7.087,6.587,26.812,C 
323,647.580,0,7,1,664.358,663.014,666.932,668.432,676.032,771.314,0,0,0,,,,16.778,15.434,123.734,
324,651.360,5,2,5,655.312,654.220,658.138,659.638,664.238,676.537,0,1,0,,3.952,2.860,3.952,2.860,25.177,
325,652.900,9,3,0,656.861,656.361,659.455,660.955,665.555,694.554,1,1,0,,3.961,3.461,3.961,3.461,41.654,
326,655.460,6,1,4,658.249,657.749,660.843,662.343,666.943,730.259,1,1,0,,2.789,2.289,2.789,2.289,74.799,
327,662.240,9,3,0,662.240,662.240,659.455,660.955,665.555,694.554,0,0,0,,,,0.000,0.000,32.314,
328,663.430,0,6,1,664.358,663.430,666.932,668.432,676.032,755.331,0,0,0,,,,0.928,0.000,91.901,
329,665.620,6,1,4,665.620,665.620,660.843,662.343,666.943,730.259,0,0,0,,,,0.000,0.000,64.639,
330,665.700,3,0,2,665.700,665.700,665.700,667.200,671.800,684.098,1,1,0,,0.000,0.000,0.000,0.000,18.398,C 
331,666.410,7,0,0,672.512,671.168,675.086,676.586,681.186,713.452,1,1,0,,6.102,4.758,6.102,4.758,47.042,
332,666.770,5,4,4,672.232,671.732,674.826,676.326,680.926,690.309,0,1,0,,5.462,4.962,5.462,4.962,23.539,
333,667.100,2,1,5,672.463,670.485,675.037,676.537,683.137,692.520,1,1,0,,5.363,3.385,5.363,3.385,25.420,
334,667.440,0,5,1,667.440,667.440,666.932,668.432,676.032,743.348,0,0,0,,,,0.000,0.000,75.908,
335,669.300,0,6,1,669.300,669.300,666.932,668.432,676.032,755.331,0,0,0,,,,0.000,0.000,86.031,
336,670.600,0,3,1,670.600,670.600,666.932,668.432,676.032,711.382,0,0,0,,,,0.000,0.000,40.782,
337,672.230,1,7,1,681.321,680.821,683.915,685.415,690.015,771.314,1,1,0,,9.091,8.591,9.091,8.591,99.084,
338,673.060,7,3,0,673.060,673.060,675.086,676.586,681.186,694.554,0,0,0,,,,0.000,0.000,21.494,
339,673.250,5,3,4,673.250,673.250,674.826,676.326,680.926,706.293,0,0,0,,,,0.000,0.000,33.043,
340,673.680,1,2,1,681.321,680.821,683.915,685.415,690.015,699.398,0,0,0,,,,7.641,7.141,25.718,
341,675.390,1,4,1,681.321,680.821,683.915,685.415,690.015,727.365,0,0,0,,,,5.931,5.431,51.975,
342,679.990,1,4,1,681.321,680.821,683.915,685.415,690.015,727.365,0,0,0,,,,1.331,0.831,47.375,
343,684.210,0,5,2,684.210,684.210,682.598,684.098,690.698,705.050,1,1,0,,0.000,0.000,0.000,0.000,20.840,
344,684.690,4,6,1,723.270,722.770,725.865,727.365,733.965,755.331,1,1,0,,38.580,38.080,38.580,38.080,70.641,C 
345,685.080,6,3,2,712.939,712.439,715.533,717.033,721.633,760.983,1,1,0,,27.859,27.359,27.859,27.359,75.903,C 
346,686.900,3,0,0,690.480,687.967,693.054,694.554,701.154,713.452,1,1,0,,3.580,1.067,3.580,1.067,26.552,
347,687.380,4,2,4,687.380,687.380,688.809,690.309,696.909,718.276,1,1,0,,0.000,0.000,0.000,0.000,30.896,
348,687.610,4,0,4,687.610,687.610,688.809,690.309,696.909,744.242,0,0,0,,,,0.000,0.000,56.632,
349,689.020,7,5,5,736.844,736.344,739.438,740.938,747.538,758.569,1,1,0,,47.824,47.324,47.824,47.324,69.549,C 
350,691.150,0,6,0,709.378,707.400,711.952,713.452,720.052,761.386,1,1,0,,18.228,16.250,18.228,16.250,70.236,C D CD 
351,691.320,0,6,0,709.378,707.400,711.952,713.452,720.052,761.386,0,0,0,,,,18.058,16.080,70.066,C D CD 
352,694.480,4,6,1,723.270,722.770,725.865,727.365,733.965,755.331,0,0,0,,,,28.790,28.290,60.851,C 
353,694.930,0,9,0,709.378,707.400,711.952,713.452,720.052,788.000,0,0,0,,,,14.448,12.470,93.070,C D CD 
354,697.970,0,1,0,709.378,707.400,711.952,713.452,720.052,729.435,0,0,0,,,,11.408,9.430,31.465,C D CD 
355,700.700,3,6,1,707.287,706.787,709.882,711.382,717.982,755.331,1,1,0,,6.587,6.087,6.587,6.087,54.631,C 
356,704.810,6,1,2,712.939,712.439,715.533,717.033,721.633,778.614,0,0,0,,,,8.129,7.629,73.804,C 
357,706.810,8,7,5,722.881,720.626,725.455,726.955,731.555,740.938,1,1,0,,16.071,13.816,16.071,13.816,34.128,
358,706.960,0,6,0,709.378,707.400,711.952,713.452,720.052,761.386,0,0,0,,,,2.418,0.440,54.426,C D CD 
359,716.180,5,4,2,726.922,726.422,729.516,731.016,735.616,745.000,0,1,0,,10.742,10.242,10.742,10.242,28.820,
360,717.660,8,2,5,722.881,720.626,725.455,726.955,731.555,773.467,0,0,0,,,,5.221,2.966,55.807,
361,718.120,2,7,0,739.324,738.824,741.918,743.418,748.018,774.369,1,1,0,,21.204,20.704,21.204,20.704,56.249,C 
362,724.880,0,4,4,740.147,739.647,742.742,744.242,750.842,798.174,1,1,0,,15.267,14.767,15.267,14.767,73.294,
363,727.320,0,1,4,740.147,739.647,742.742,744.242,750.842,760.225,0,0,0,,,,12.827,12.327,32.905,
364,728.370,2,9,0,739.324,738.824,741.918,743.418,748.018,788.000,0,0,0,,,,10.954,10.454,59.630,
365,728.540,9,4,3,728.540,728.540,731.025,732.525,739.125,766.476,1,1,0,,0.000,0.000,0.000,0.000,37.936,
366,729.610,0,3,4,740.147,739.647,742.742,744.242,750.842,786.191,0,0,0,,,,10.537,10.037,56.581,
367,734.070,0,1,4,740.147,739.647,742.742,744.242,750.842,760.225,0,0,0,,,,6.077,5.577,26.155,
368,735.030,0,1,4,740.147,739.647,742.742,744.242,750.842,760.225,0,0,0,,,,5.117,4.617,25.195,
369,736.010,0,2,4,740.147,739.647,742.742,744.242,750.842,774.208,0,0,0,,,,4.137,3.637,38.198,
370,736.340,4,0,2,740.905,740.405,743.500,745.000,751.600,792.597,1,1,0,,4.565,4.065,4.565,4.065,56.257,
371,738.590,0,4,4,740.147,739.647,742.742,744.242,750.842,798.174,0,0,0,,,,1.557,1.057,59.584,
372,739.750,7,2,5,739.750,739.750,739.438,740.938,747.538,773.467,0,0,0,,,,0.000,0.000,33.717,
373,740.020,9,4,4,811.553,809.297,814.126,815.626,820.226,871.707,1,1,0,,71.533,69.277,71.533,69.277,131.687,C D CD 
374,749.220,6,7,1,751.236,750.736,753.831,755.331,761.931,771.314,1,1,0,,2.016,1.516,2.016,1.516,22.094,
375,754.620,3,0,2,756.888,756.388,759.483,760.983,767.583,792.597,1,1,0,,2.268,1.768,2.268,1.768,37.977,
376,755.350,9,0,1,782.371,781.026,784.945,786.445,791.045,823.365,0,1,0,,27.021,25.676,27.021,25.676,68.015,
