Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
209,379.710,6,0,4,397.351,395.096,399.925,401.425,406.025,432.360,0,0,0,,,,17.641,15.386,52.650,NULL 
210,379.730,6,0,4,397.351,395.096,399.925,401.425,406.025,432.360,0,0,0,,,,17.621,15.366,52.630,NULL 
211,383.920,4,0,0,525.784,524.440,528.358,529.858,534.458,588.291,0,0,0,,,,141.864,140.520,204.371,NULL H C D HC CD 
212,385.270,0,8,1,385.270,385.270,385.270,386.770,391.370,437.619,0,1,0,,0.000,0.000,0.000,0.000,52.349,D 
213,388.250,4,0,0,525.784,524.440,528.358,529.858,534.458,588.291,0,0,0,,,,137.534,136.190,200.041,NULL H C D HC CD 
214,392.450,1,4,4,444.249,443.749,446.843,448.343,454.943,481.957,0,0,0,,,,51.799,51.299,89.507,C D CD 
215,393.820,5,0,7,409.758,408.413,412.331,413.831,420.431,471.412,1,1,0,,15.938,14.593,15.938,14.593,77.592,D 
216,393.830,4,8,5,453.934,453.434,456.528,458.028,462.628,488.910,0,1,0,,60.104,59.604,60.104,59.604,95.080,C D HC CD 
217,395.480,7,9,1,417.562,415.584,420.136,421.636,428.236,450.102,0,1,0,,22.082,20.104,22.082,20.104,54.622,C D CD 
218,405.210,4,0,3,500.464,499.964,503.058,504.558,511.158,568.742,0,1,0,,95.254,94.754,95.254,94.754,163.532,NULL H C D HD CD 
219,406.420,7,0,2,442.655,441.310,445.228,446.728,451.328,507.224,0,0,0,,,,36.235,34.890,100.804,NULL H 
220,408.170,0,6,7,467.317,466.817,469.912,471.412,478.512,527.140,0,1,0,,59.147,58.647,59.147,58.647,118.970,D 
221,408.430,7,4,2,442.655,441.310,445.228,446.728,451.328,463.627,0,0,0,,,,34.225,32.880,55.197,NULL H 
222,408.820,3,6,1,515.497,513.242,518.071,519.571,524.171,542.922,0,1,0,,106.677,104.422,106.677,104.422,134.102,NULL H C D HD CD 
223,409.480,8,7,3,446.531,446.031,449.126,450.626,455.226,464.609,0,1,0,,37.051,36.551,37.051,36.551,55.129,C 
224,410.730,8,3,0,494.522,493.178,497.096,498.596,503.196,543.841,0,0,0,,,,83.792,82.448,133.111,NULL H D 
225,411.460,8,7,1,578.425,577.925,581.019,582.519,587.119,596.502,0,1,0,,166.965,166.465,166.965,166.465,185.042,H C D HC HD CD 
226,411.670,9,0,2,427.024,425.045,429.597,431.097,435.697,507.224,0,0,0,,,,15.354,13.375,95.554,
227,413.190,6,1,0,510.153,508.809,512.727,514.227,518.827,575.807,1,1,0,,96.963,95.619,96.963,95.619,162.617,C D HC 
228,413.240,3,0,0,414.981,413.636,417.555,419.055,425.655,437.953,0,0,0,,,,1.741,0.396,24.713,
229,418.290,6,3,5,418.290,418.290,414.931,416.431,423.031,446.045,0,1,0,,0.000,0.000,0.000,0.000,27.755,NULL 
230,421.270,0,8,4,428.286,426.031,430.860,432.360,438.960,545.560,0,1,0,,7.016,4.761,7.016,4.761,124.290,
231,423.550,8,0,3,446.531,446.031,449.126,450.626,455.226,568.742,0,0,0,,,,22.981,22.481,145.192,C 
232,430.390,5,0,6,523.049,522.549,525.643,527.143,531.743,546.095,1,1,0,,92.659,92.159,92.659,92.159,115.705,NULL H C D 
233,435.190,2,0,2,487.498,486.998,490.093,491.593,496.193,507.224,0,0,0,,,,52.308,51.808,72.034,
234,436.570,8,0,3,446.531,446.031,449.126,450.626,455.226,568.742,0,0,0,,,,9.961,9.461,132.172,C 
235,438.090,0,1,4,438.090,438.090,430.860,432.360,438.960,448.343,0,0,0,,,,0.000,0.000,10.253,
236,439.690,2,0,2,487.498,486.998,490.093,491.593,496.193,507.224,0,0,0,,,,47.808,47.308,67.534,
237,441.810,0,3,7,467.317,466.817,469.912,471.412,478.512,501.526,0,0,0,,,,25.507,25.007,59.716,D 
238,442.360,8,5,3,446.531,446.031,449.126,450.626,455.226,488.575,0,0,0,,,,4.171,3.671,46.215,
239,444.620,8,6,3,446.531,446.031,449.126,450.626,455.226,476.592,0,0,0,,,,1.911,1.411,31.972,
240,445.950,0,5,7,467.317,466.817,469.912,471.412,478.512,515.157,0,0,0,,,,21.367,20.867,69.207,
241,447.330,0,1,7,467.317,466.817,469.912,471.412,478.512,487.895,0,0,0,,,,19.987,19.487,40.565,
242,451.230,6,0,5,649.171,648.671,651.765,653.265,657.865,695.699,0,1,0,,197.941,197.441,197.941,197.441,244.469,NULL H C D CD 
243,453.820,5,4,3,484.481,483.981,487.075,488.575,495.175,504.558,0,1,0,,30.661,30.161,30.661,30.161,50.738,
